Session_ID,Player_ID,Player_Name,Session_Date,Days_Before_Match,Next_Match_Date,Next_Match_ID,Age,Height_cm,Weight_kg,Position,Exercise_Type,Duration_min,Heart_Rate,Respiratory_Rate,Body_Temperature,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,Steps,Strength_Score,Agility_sec,Endurance_Score,Jump_Height_cm,Shooting_Accuracy_%,Dribbling_Speed_sec,Passing_Accuracy_%,Defense_Rating,Focus_Level,Weekly_Training_Hours,Load_Intensity_Score,Fatigue_Level,Injury_Risk,Injury_Risk_Level,Recovery_Time_hours,Performance_Score,Team,Team_Code,Season
FFS_20200209_1660724909_21900799,1660724909,Ibrahim Traoré,2020-02-09,1,2020-02-10,21900799,27,208.3,102.1,Forward-Center,Free Throws,81,156,20,36.7,0.43,0.58,0.81,0.53,0.58,0.49,6240,94.4,4.47,93.8,78.9,50.7,4.23,79.9,6.4,9.4,21,7.0,High,0,High,36.2,75.1,Foufous de Sochaux,FFS,2020-2021
FFS_20200209_1660724909_21900805,1660724909,Ibrahim Traoré,2020-02-09,2,2020-02-11,21900805,27,208.3,102.1,Forward-Center,Shooting Drill,101,147,21,37.0,0.31,0.24,0.32,0.32,0.47,0.69,6415,87.8,5.35,92.7,65.7,50.0,5.44,75.4,8.7,7.2,18,7.7,Low,0,Low,27.1,77.2,Foufous de Sochaux,FFS,2020-2021
FFS_20200209_1683761184_21900799,1683761184,Johann Müller,2020-02-09,1,2020-02-10,21900799,29,213.4,114.8,Center,Free Throws,81,149,14,37.6,0.5,0.7,0.64,0.47,0.44,0.45,3488,82.3,5.79,85.5,68.5,71.6,5.92,80.4,6.7,8.6,22,7.0,Low,0,Low,23.5,76.9,Foufous de Sochaux,FFS,2020-2021
FFS_20200209_1683761184_21900805,1683761184,Johann Müller,2020-02-09,2,2020-02-11,21900805,29,213.4,114.8,Center,Shooting Drill,101,161,16,36.7,0.83,0.77,0.7,0.75,0.44,0.65,5335,86.9,4.77,79.2,74.1,50.0,5.25,76.4,8.9,8.6,30,7.7,Low,0,Low,27.8,74.9,Foufous de Sochaux,FFS,2020-2021
FFS_20200209_1687691235_21900799,1687691235,Lucas Dubois,2020-02-09,1,2020-02-10,21900799,25,198.1,99.8,Forward-Guard,Free Throws,81,174,14,37.5,0.67,0.56,0.9,0.47,0.76,0.34,6469,76.1,5.14,75.2,73.7,50.5,5.16,63.2,8.7,9.9,27,7.0,Low,0,Low,50.9,69.7,Foufous de Sochaux,FFS,2020-2021
FFS_20200209_1652570497_21900799,1652570497,Malik Ouattara,2020-02-09,1,2020-02-10,21900799,35,198.1,99.8,Guard-Forward,Free Throws,81,122,20,38.3,0.27,0.24,0.47,0.49,0.78,0.72,5863,79.9,05.08,94.4,68.6,58.4,4.92,70.6,8.9,8.0,29,7.0,Low,0,Low,43.6,77.9,Foufous de Sochaux,FFS,2020-2021
FFS_20200209_1679581927_21900799,1679581927,Mamadou Diallo,2020-02-09,1,2020-02-10,21900799,25,193.0,92.5,Guard-Forward,Free Throws,81,141,23,37.7,0.68,0.71,0.49,0.68,0.62,0.67,4536,90.4,5.31,78.0,62.8,50.0,5.39,74.6,6.0,8.3,21,7.0,Low,0,Low,29.2,69.4,Foufous de Sochaux,FFS,2020-2021
FFS_20200209_1679581927_21900805,1679581927,Mamadou Diallo,2020-02-09,2,2020-02-11,21900805,25,193.0,92.5,Guard-Forward,Shooting Drill,101,171,16,37.5,0.68,0.26,0.46,0.7,0.44,0.78,3446,85.3,4.69,82.0,69.3,62.3,4.88,71.1,9.1,6.7,30,7.7,Low,0,Low,42.1,77.9,Foufous de Sochaux,FFS,2020-2021
FFS_20200209_1654357913_21900799,1654357913,Matteo Rossi,2020-02-09,1,2020-02-10,21900799,38,195.6,99.8,Guard,Free Throws,81,129,23,38.2,0.57,0.5,0.51,0.31,0.51,0.73,6162,81.1,4.39,86.2,76.8,50.0,4.45,87.8,7.6,8.3,29,7.0,Medium,0,Low,48.3,74.4,Foufous de Sochaux,FFS,2020-2021
FFS_20200209_1654357913_21900805,1654357913,Matteo Rossi,2020-02-09,2,2020-02-11,21900805,38,195.6,99.8,Guard,Shooting Drill,101,133,20,36.6,0.7,0.37,0.61,0.62,0.56,0.64,6878,77.8,3.93,87.0,73.1,50.0,3.82,86.2,8.1,8.0,25,7.7,Medium,0,Low,40.6,74.6,Foufous de Sochaux,FFS,2020-2021
FFS_20200209_1657985451_21900805,1657985451,Pierre Martin,2020-02-09,2,2020-02-11,21900805,36,188.0,81.6,Guard,Shooting Drill,101,119,22,36.8,0.41,0.52,0.66,0.36,0.74,0.49,4519,65.8,4.56,91.0,68.8,66.5,4.58,82.1,9.4,8.6,21,7.7,Low,0,Low,40.9,79.2,Foufous de Sochaux,FFS,2020-2021
FFS_20200209_1697425574_21900799,1697425574,Souleymane Diarra,2020-02-09,1,2020-02-10,21900799,38,203.2,113.4,Forward-Guard,Free Throws,81,119,20,37.2,0.39,0.42,0.27,0.53,0.48,0.6,2576,86.6,05.09,82.4,63.6,66.4,5.32,75.3,7.3,7.0,18,7.0,Low,0,Low,35.8,76.2,Foufous de Sochaux,FFS,2020-2021
FFS_20200209_1697425574_21900805,1697425574,Souleymane Diarra,2020-02-09,2,2020-02-11,21900805,38,203.2,113.4,Forward-Guard,Shooting Drill,101,115,23,37.1,0.36,0.27,0.43,0.38,0.79,0.79,3286,96.5,5.11,82.2,68.3,50.0,4.81,66.1,7.3,7.3,20,7.7,Medium,0,Low,52.4,72.7,Foufous de Sochaux,FFS,2020-2021
FFS_20200209_1684823847_21900799,1684823847,Yanis Belkacem,2020-02-09,1,2020-02-10,21900799,28,193.0,81.6,Guard,Free Throws,81,144,23,38.0,0.69,0.66,0.32,0.79,0.3,0.31,3019,88.0,4.67,92.6,67.9,68.0,4.42,92.5,7.7,8.7,26,7.0,Medium,0,Low,46.1,82.4,Foufous de Sochaux,FFS,2020-2021
FFS_20200210_1681114057_21900805,1681114057,Abdoulaye Ba,2020-02-10,1,2020-02-11,21900805,29,205.7,106.1,Forward,Free Throws,87,128,17,38.2,0.48,0.53,0.68,0.64,0.73,0.34,3008,76.9,4.86,91.3,63.0,60.1,05.04,71.0,6.8,7.6,20,6.6,Medium,0,Low,34.7,73.0,Foufous de Sochaux,FFS,2020-2021
FFS_20200210_1679015727_21900805,1679015727,Bryan Fournier,2020-02-10,1,2020-02-11,21900805,31,188.0,93.0,Guard,Free Throws,87,124,14,37.4,0.84,0.25,0.32,0.57,0.7,0.45,5228,72.7,3.9,77.0,68.4,50.0,04.01,99.1,7.1,7.8,29,6.6,Low,1,Low,22.4,71.5,Foufous de Sochaux,FFS,2020-2021
FFS_20200210_1660724909_21900805,1660724909,Ibrahim Traoré,2020-02-10,1,2020-02-11,21900805,27,208.3,102.1,Forward-Center,Free Throws,87,133,21,37.3,0.81,0.26,0.71,0.48,0.58,0.61,4478,75.6,4.66,79.5,61.8,53.0,4.51,70.7,7.8,8.3,26,6.6,High,0,Low,48.5,70.5,Foufous de Sochaux,FFS,2020-2021
FFS_20200210_1687691235_21900805,1687691235,Lucas Dubois,2020-02-10,1,2020-02-11,21900805,25,198.1,99.8,Forward-Guard,Free Throws,87,139,16,37.6,0.71,0.45,0.33,0.71,0.62,0.38,3834,76.4,05.05,82.1,63.6,52.7,5.29,66.7,8.6,9.7,22,6.6,Medium,0,Low,58.1,72.0,Foufous de Sochaux,FFS,2020-2021
FFS_20200210_1679581927_21900805,1679581927,Mamadou Diallo,2020-02-10,1,2020-02-11,21900805,25,193.0,92.5,Guard-Forward,Free Throws,87,122,21,36.6,0.49,0.66,0.62,0.56,0.39,0.7,2786,86.4,5.71,94.2,72.0,52.6,5.6,71.1,8.1,8.3,29,6.6,Medium,0,Low,30.2,76.2,Foufous de Sochaux,FFS,2020-2021
FFS_20200210_1657985451_21900805,1657985451,Pierre Martin,2020-02-10,1,2020-02-11,21900805,36,188.0,81.6,Guard,Free Throws,87,130,17,36.9,0.4,0.73,0.33,0.54,0.43,0.7,3302,71.6,4.22,91.5,77.4,60.9,4.55,85.6,8.5,9.6,19,6.6,Low,0,Low,32.8,77.6,Foufous de Sochaux,FFS,2020-2021
FFS_20200210_1697425574_21900805,1697425574,Souleymane Diarra,2020-02-10,1,2020-02-11,21900805,38,203.2,113.4,Forward-Guard,Free Throws,87,156,23,37.1,0.56,0.28,0.54,0.34,0.69,0.61,6598,81.4,5.52,86.4,74.2,50.0,5.56,69.4,8.1,6.5,29,6.6,Low,0,Low,55.9,72.6,Foufous de Sochaux,FFS,2020-2021
FFS_20200210_1685968729_21900805,1685968729,Thomas Leblanc,2020-02-10,1,2020-02-11,21900805,30,193.0,86.2,Guard,Free Throws,87,142,16,37.2,0.66,0.49,0.45,0.39,0.41,0.68,4812,78.2,04.02,92.3,71.0,69.1,3.86,79.5,8.6,8.8,28,6.6,Medium,0,Low,53.6,80.4,Foufous de Sochaux,FFS,2020-2021
FFS_20200210_1684823847_21900805,1684823847,Yanis Belkacem,2020-02-10,1,2020-02-11,21900805,28,193.0,81.6,Guard,Free Throws,87,118,19,37.7,0.85,0.86,0.49,0.73,0.78,0.37,3152,76.4,4.68,79.6,74.0,90.3,4.68,81.3,6.3,7.7,19,6.6,Low,0,Low,27.4,78.5,Foufous de Sochaux,FFS,2020-2021
FFS_20200219_1679015727_21900832,1679015727,Bryan Fournier,2020-02-19,2,2020-02-21,21900832,31,188.0,93.0,Guard,Skills Practice,118,170,15,38.2,0.61,0.89,0.88,0.45,0.36,0.63,3902,83.6,4.13,75.4,63.4,53.7,3.9,83.6,7.7,8.7,26,6.3,Medium,0,Low,42.3,73.1,Foufous de Sochaux,FFS,2020-2021
FFS_20200219_1660724909_21900832,1660724909,Ibrahim Traoré,2020-02-19,2,2020-02-21,21900832,27,208.3,102.1,Forward-Center,Skills Practice,118,157,17,37.4,0.9,0.42,0.82,0.35,0.35,0.53,7130,91.5,4.33,81.5,73.1,59.0,4.71,75.7,7.1,7.5,25,6.3,Medium,0,Low,24.3,75.0,Foufous de Sochaux,FFS,2020-2021
FFS_20200219_1668139015_21900832,1668139015,Jean-Baptiste Moreau,2020-02-19,2,2020-02-21,21900832,39,210.8,113.4,Center-Forward,Skills Practice,118,145,22,36.8,0.78,0.36,0.55,0.65,0.31,0.41,4964,75.0,4.49,80.6,61.7,50.0,4.5,74.8,7.8,8.5,21,6.3,High,0,Low,55.9,70.5,Foufous de Sochaux,FFS,2020-2021
FFS_20200219_1683761184_21900832,1683761184,Johann Müller,2020-02-19,2,2020-02-21,21900832,29,213.4,114.8,Center,Skills Practice,118,162,14,36.6,0.81,0.83,0.53,0.41,0.78,0.65,6797,98.0,5.82,93.2,73.7,50.0,5.76,63.9,7.9,7.9,30,6.3,Medium,1,Low,21.7,76.0,Foufous de Sochaux,FFS,2020-2021
FFS_20200219_1652570497_21900832,1652570497,Malik Ouattara,2020-02-19,2,2020-02-21,21900832,35,198.1,99.8,Guard-Forward,Skills Practice,118,172,18,37.6,0.27,0.83,0.6,0.68,0.79,0.73,6977,82.7,5.4,76.7,58.6,62.1,5.6,84.3,6.0,8.7,28,6.3,Low,0,Low,54.7,72.1,Foufous de Sochaux,FFS,2020-2021
FFS_20200219_1679581927_21900832,1679581927,Mamadou Diallo,2020-02-19,2,2020-02-21,21900832,25,193.0,92.5,Guard-Forward,Skills Practice,118,149,15,38.0,0.48,0.8,0.35,0.31,0.68,0.8,6554,90.5,05.05,83.1,64.7,53.7,5.42,79.3,7.2,9.3,27,6.3,Medium,0,Low,50.9,74.4,Foufous de Sochaux,FFS,2020-2021
FFS_20200219_1654357913_21900832,1654357913,Matteo Rossi,2020-02-19,2,2020-02-21,21900832,38,195.6,99.8,Guard,Skills Practice,118,160,15,37.4,0.56,0.84,0.62,0.7,0.34,0.59,7174,66.7,4.74,82.6,76.9,54.6,05.06,86.8,6.8,6.5,29,6.3,Medium,0,Low,22.8,70.0,Foufous de Sochaux,FFS,2020-2021
FFS_20200219_1657985451_21900832,1657985451,Pierre Martin,2020-02-19,2,2020-02-21,21900832,36,188.0,81.6,Guard,Skills Practice,118,124,16,37.8,0.69,0.46,0.86,0.79,0.54,0.49,3626,75.4,4.84,81.7,76.7,50.0,4.86,100.0,7.4,9.8,27,6.3,Low,0,Low,40.5,73.8,Foufous de Sochaux,FFS,2020-2021
FFS_20200219_1697425574_21900832,1697425574,Souleymane Diarra,2020-02-19,2,2020-02-21,21900832,38,203.2,113.4,Forward-Guard,Skills Practice,118,145,16,37.0,0.69,0.4,0.38,0.71,0.49,0.74,4035,95.1,5.28,87.8,71.9,50.0,5.39,75.5,9.2,8.0,30,6.3,Medium,1,Low,50.2,78.8,Foufous de Sochaux,FFS,2020-2021
FFS_20200219_1684823847_21900832,1684823847,Yanis Belkacem,2020-02-19,2,2020-02-21,21900832,28,193.0,81.6,Guard,Skills Practice,118,141,19,37.5,0.89,0.61,0.56,0.62,0.44,0.58,7147,75.5,3.67,91.4,55.5,66.5,3.59,98.8,8.2,9.5,29,6.3,Medium,0,High,59.3,81.2,Foufous de Sochaux,FFS,2020-2021
FFS_20200220_1681114057_21900832,1681114057,Abdoulaye Ba,2020-02-20,1,2020-02-21,21900832,29,205.7,106.1,Forward,Defense Drill,60,162,20,36.8,0.56,0.75,0.82,0.79,0.6,0.37,3770,85.2,05.06,88.5,58.2,50.0,5.25,78.7,7.5,9.1,24,5.3,Low,0,Low,33.8,74.0,Foufous de Sochaux,FFS,2020-2021
FFS_20200220_1679015727_21900832,1679015727,Bryan Fournier,2020-02-20,1,2020-02-21,21900832,31,188.0,93.0,Guard,Defense Drill,60,145,19,37.0,0.69,0.4,0.57,0.32,0.68,0.43,4506,70.9,04.01,84.5,56.5,50.1,4.16,80.5,6.3,8.8,27,5.3,Low,0,Low,31.2,68.3,Foufous de Sochaux,FFS,2020-2021
FFS_20200220_1660724909_21900832,1660724909,Ibrahim Traoré,2020-02-20,1,2020-02-21,21900832,27,208.3,102.1,Forward-Center,Defense Drill,60,128,22,37.5,0.73,0.6,0.56,0.48,0.37,0.56,2528,89.2,04.08,88.0,62.3,53.5,3.9,84.2,8.9,6.7,22,5.3,Low,0,Low,56.3,79.3,Foufous de Sochaux,FFS,2020-2021
FFS_20200220_1687691235_21900832,1687691235,Lucas Dubois,2020-02-20,1,2020-02-21,21900832,25,198.1,99.8,Forward-Guard,Defense Drill,60,123,21,37.3,0.54,0.51,0.24,0.46,0.31,0.65,2740,87.7,5.76,84.2,65.1,54.9,6.0,83.3,7.0,7.2,26,5.3,High,0,Low,43.0,74.6,Foufous de Sochaux,FFS,2020-2021
FFS_20200220_1652570497_21900832,1652570497,Malik Ouattara,2020-02-20,1,2020-02-21,21900832,35,198.1,99.8,Guard-Forward,Defense Drill,60,160,15,37.0,0.61,0.24,0.8,0.35,0.56,0.8,4587,88.6,4.64,80.2,63.4,66.6,4.48,64.7,9.5,9.2,24,5.3,Medium,0,Medium,31.8,79.1,Foufous de Sochaux,FFS,2020-2021
FFS_20200220_1679581927_21900832,1679581927,Mamadou Diallo,2020-02-20,1,2020-02-21,21900832,25,193.0,92.5,Guard-Forward,Defense Drill,60,147,20,37.4,0.71,0.27,0.6,0.58,0.58,0.46,2985,90.3,05.09,83.2,65.6,52.6,5.2,71.9,9.4,9.0,24,5.3,Low,0,Low,29.9,77.4,Foufous de Sochaux,FFS,2020-2021
FFS_20200220_1654357913_21900832,1654357913,Matteo Rossi,2020-02-20,1,2020-02-21,21900832,38,195.6,99.8,Guard,Defense Drill,60,163,21,36.8,0.41,0.47,0.26,0.3,0.59,0.52,3591,85.9,4.21,79.8,73.5,56.6,3.92,86.0,6.2,8.0,31,5.3,Medium,0,Low,32.4,72.6,Foufous de Sochaux,FFS,2020-2021
FFS_20200220_1657985451_21900832,1657985451,Pierre Martin,2020-02-20,1,2020-02-21,21900832,36,188.0,81.6,Guard,Defense Drill,60,148,21,37.3,0.5,0.34,0.71,0.55,0.74,0.5,2152,81.8,3.64,89.1,67.6,50.0,3.87,90.6,8.8,6.8,20,5.3,Low,0,Low,48.8,77.9,Foufous de Sochaux,FFS,2020-2021
FFS_20200220_1697425574_21900832,1697425574,Souleymane Diarra,2020-02-20,1,2020-02-21,21900832,38,203.2,113.4,Forward-Guard,Defense Drill,60,134,19,37.1,0.59,0.26,0.29,0.42,0.59,0.7,3157,93.3,5.6,92.8,55.1,50.0,5.39,78.7,7.4,8.2,19,5.3,High,0,Low,20.4,76.3,Foufous de Sochaux,FFS,2020-2021
FFS_20200220_1685968729_21900832,1685968729,Thomas Leblanc,2020-02-20,1,2020-02-21,21900832,30,193.0,86.2,Guard,Defense Drill,60,146,18,37.5,0.23,0.45,0.79,0.55,0.37,0.61,4655,68.1,4.51,88.2,79.5,56.3,4.22,88.8,7.1,9.8,31,5.3,Medium,1,Low,31.9,72.8,Foufous de Sochaux,FFS,2020-2021
FFS_20200220_1684823847_21900832,1684823847,Yanis Belkacem,2020-02-20,1,2020-02-21,21900832,28,193.0,81.6,Guard,Defense Drill,60,158,15,37.1,0.32,0.26,0.58,0.57,0.36,0.56,4704,86.0,3.92,92.3,64.5,66.6,3.6,97.0,8.3,6.6,27,5.3,Low,0,Low,42.7,83.4,Foufous de Sochaux,FFS,2020-2021
FFS_20200221_1681114057_21900846,1681114057,Abdoulaye Ba,2020-02-21,2,2020-02-23,21900846,29,205.7,106.1,Forward,Shooting Drill,107,172,20,37.0,0.64,0.62,0.55,0.77,0.54,0.45,6343,82.9,5.15,79.3,63.9,50.4,4.88,69.3,9.0,8.2,26,6.9,Low,0,Low,29.4,73.4,Foufous de Sochaux,FFS,2020-2021
FFS_20200221_1679015727_21900846,1679015727,Bryan Fournier,2020-02-21,2,2020-02-23,21900846,31,188.0,93.0,Guard,Shooting Drill,107,169,20,37.1,0.56,0.8,0.26,0.35,0.53,0.63,6549,73.1,4.46,89.7,73.7,66.3,4.48,80.1,7.8,9.1,28,6.9,Medium,0,Medium,21.0,76.9,Foufous de Sochaux,FFS,2020-2021
FFS_20200221_1660724909_21900846,1660724909,Ibrahim Traoré,2020-02-21,2,2020-02-23,21900846,27,208.3,102.1,Forward-Center,Shooting Drill,107,131,15,37.1,0.47,0.89,0.83,0.45,0.73,0.4,5934,90.3,4.22,77.7,73.4,50.0,4.11,77.2,9.4,8.2,30,6.9,Low,0,Low,57.0,76.4,Foufous de Sochaux,FFS,2020-2021
FFS_20200221_1683761184_21900846,1683761184,Johann Müller,2020-02-21,2,2020-02-23,21900846,29,213.4,114.8,Center,Shooting Drill,107,159,14,36.7,0.7,0.8,0.45,0.57,0.54,0.46,5289,85.9,5.13,84.7,56.3,58.3,5.62,63.6,6.8,9.3,18,6.9,Low,0,Medium,51.1,71.9,Foufous de Sochaux,FFS,2020-2021
FFS_20200221_1679581927_21900846,1679581927,Mamadou Diallo,2020-02-21,2,2020-02-23,21900846,25,193.0,92.5,Guard-Forward,Shooting Drill,107,166,22,37.3,0.4,0.83,0.84,0.51,0.51,0.73,4421,79.8,4.74,90.3,79.3,50.0,4.96,74.5,7.2,9.6,31,6.9,Medium,0,High,29.0,72.1,Foufous de Sochaux,FFS,2020-2021
FFS_20200221_1654357913_21900846,1654357913,Matteo Rossi,2020-02-21,2,2020-02-23,21900846,38,195.6,99.8,Guard,Shooting Drill,107,134,17,38.2,0.84,0.66,0.26,0.46,0.6,0.31,7689,79.9,4.23,85.9,59.4,50.0,4.17,96.6,9.4,7.5,24,6.9,High,0,Medium,24.8,78.9,Foufous de Sochaux,FFS,2020-2021
FFS_20200221_1657985451_21900846,1657985451,Pierre Martin,2020-02-21,2,2020-02-23,21900846,36,188.0,81.6,Guard,Shooting Drill,107,127,15,37.1,0.87,0.43,0.73,0.56,0.54,0.53,8370,88.7,3.51,76.0,75.9,50.0,3.7,95.6,6.6,7.4,29,6.9,Low,0,Medium,46.1,72.9,Foufous de Sochaux,FFS,2020-2021
FFS_20200221_1697425574_21900846,1697425574,Souleymane Diarra,2020-02-21,2,2020-02-23,21900846,38,203.2,113.4,Forward-Guard,Shooting Drill,107,133,21,37.4,0.31,0.61,0.66,0.76,0.34,0.72,7918,81.2,5.69,82.0,69.5,53.1,5.64,61.0,8.3,9.6,20,6.9,Low,0,Low,52.7,71.6,Foufous de Sochaux,FFS,2020-2021
FFS_20200221_1685968729_21900846,1685968729,Thomas Leblanc,2020-02-21,2,2020-02-23,21900846,30,193.0,86.2,Guard,Shooting Drill,107,115,16,37.4,0.38,0.63,0.21,0.72,0.5,0.47,7405,86.9,3.58,92.6,63.0,50.0,3.42,78.2,6.9,7.4,21,6.9,Low,0,Low,55.5,74.0,Foufous de Sochaux,FFS,2020-2021
FFS_20200221_1684823847_21900846,1684823847,Yanis Belkacem,2020-02-21,2,2020-02-23,21900846,28,193.0,81.6,Guard,Shooting Drill,107,133,22,37.4,0.8,0.66,0.66,0.79,0.48,0.38,3786,72.1,3.81,75.0,74.7,50.0,3.66,80.7,6.4,7.3,20,6.9,Medium,0,Low,33.0,66.8,Foufous de Sochaux,FFS,2020-2021
FFS_20200222_1679015727_21900846,1679015727,Bryan Fournier,2020-02-22,1,2020-02-23,21900846,31,188.0,93.0,Guard,Shooting Drill,77,153,23,37.2,0.53,0.59,0.46,0.46,0.71,0.49,5718,90.6,4.87,91.1,75.3,67.8,4.93,81.5,8.9,8.7,22,6.9,Low,0,Low,29.2,83.3,Foufous de Sochaux,FFS,2020-2021
FFS_20200222_1668139015_21900846,1668139015,Jean-Baptiste Moreau,2020-02-22,1,2020-02-23,21900846,39,210.8,113.4,Center-Forward,Shooting Drill,77,121,21,36.8,0.84,0.47,0.63,0.32,0.58,0.79,5026,91.8,4.44,85.1,79.0,50.0,4.34,77.6,6.2,6.5,22,6.9,Medium,0,Low,43.8,71.9,Foufous de Sochaux,FFS,2020-2021
FFS_20200222_1683761184_21900846,1683761184,Johann Müller,2020-02-22,1,2020-02-23,21900846,29,213.4,114.8,Center,Shooting Drill,77,156,14,36.6,0.57,0.59,0.62,0.5,0.37,0.52,3825,84.8,4.47,91.5,74.2,55.6,4.56,71.0,6.9,7.3,25,6.9,Medium,1,Low,53.4,73.5,Foufous de Sochaux,FFS,2020-2021
FFS_20200222_1687691235_21900846,1687691235,Lucas Dubois,2020-02-22,1,2020-02-23,21900846,25,198.1,99.8,Forward-Guard,Shooting Drill,77,126,20,36.9,0.44,0.38,0.53,0.39,0.5,0.42,2696,98.3,5.2,83.3,75.9,50.0,5.22,75.3,6.6,7.4,30,6.9,Low,0,Medium,47.8,73.4,Foufous de Sochaux,FFS,2020-2021
FFS_20200222_1652570497_21900846,1652570497,Malik Ouattara,2020-02-22,1,2020-02-23,21900846,35,198.1,99.8,Guard-Forward,Shooting Drill,77,115,23,36.6,0.71,0.26,0.82,0.67,0.55,0.5,2626,103.0,5.12,93.8,60.4,50.0,5.31,79.7,6.3,6.7,18,6.9,Low,0,Low,54.0,76.5,Foufous de Sochaux,FFS,2020-2021
FFS_20200222_1679581927_21900846,1679581927,Mamadou Diallo,2020-02-22,1,2020-02-23,21900846,25,193.0,92.5,Guard-Forward,Shooting Drill,77,118,21,37.3,0.55,0.68,0.4,0.57,0.67,0.4,5727,82.0,5.5,85.4,67.1,50.0,5.41,72.8,6.2,7.5,28,6.9,Low,0,Medium,28.1,69.4,Foufous de Sochaux,FFS,2020-2021
FFS_20200222_1654357913_21900846,1654357913,Matteo Rossi,2020-02-22,1,2020-02-23,21900846,38,195.6,99.8,Guard,Shooting Drill,77,167,16,37.4,0.81,0.25,0.28,0.43,0.48,0.43,3575,81.5,04.09,83.3,59.8,50.0,4.33,80.5,7.8,9.8,28,6.9,Low,0,Low,54.8,73.0,Foufous de Sochaux,FFS,2020-2021
FFS_20200222_1657985451_21900846,1657985451,Pierre Martin,2020-02-22,1,2020-02-23,21900846,36,188.0,81.6,Guard,Shooting Drill,77,129,14,37.6,0.51,0.88,0.64,0.34,0.39,0.53,2447,68.5,4.86,78.6,66.0,50.0,4.7,96.8,6.0,7.0,23,6.9,Low,0,Medium,59.2,68.5,Foufous de Sochaux,FFS,2020-2021
FFS_20200222_1685968729_21900846,1685968729,Thomas Leblanc,2020-02-22,1,2020-02-23,21900846,30,193.0,86.2,Guard,Shooting Drill,77,138,19,38.1,0.41,0.22,0.46,0.34,0.33,0.43,5463,86.5,4.73,86.9,66.1,50.0,4.78,81.0,8.0,9.5,27,6.9,Low,0,Low,54.2,75.4,Foufous de Sochaux,FFS,2020-2021
FFS_20200222_1684823847_21900846,1684823847,Yanis Belkacem,2020-02-22,1,2020-02-23,21900846,28,193.0,81.6,Guard,Shooting Drill,77,137,15,38.1,0.25,0.25,0.88,0.45,0.77,0.43,5599,83.3,3.81,75.9,76.6,50.0,3.77,96.5,9.2,8.9,20,6.9,High,0,Low,41.9,77.3,Foufous de Sochaux,FFS,2020-2021
FFS_20200223_1681114057_21900869,1681114057,Abdoulaye Ba,2020-02-23,3,2020-02-26,21900869,29,205.7,106.1,Forward,Agility Training,100,162,18,38.3,0.44,0.74,0.55,0.52,0.65,0.3,4245,78.0,5.28,75.9,80.7,50.0,5.43,69.8,7.6,7.0,29,9.1,Low,0,Low,31.9,69.0,Foufous de Sochaux,FFS,2020-2021
FFS_20200223_1679015727_21900869,1679015727,Bryan Fournier,2020-02-23,3,2020-02-26,21900869,31,188.0,93.0,Guard,Agility Training,100,171,14,37.6,0.73,0.43,0.77,0.35,0.52,0.77,4579,72.8,05.08,93.0,79.0,50.0,4.66,89.4,6.2,9.7,29,9.1,Medium,0,Low,48.6,71.5,Foufous de Sochaux,FFS,2020-2021
FFS_20200223_1683761184_21900869,1683761184,Johann Müller,2020-02-23,3,2020-02-26,21900869,29,213.4,114.8,Center,Agility Training,100,159,19,37.6,0.64,0.45,0.51,0.72,0.56,0.75,3527,91.8,06.07,82.8,57.4,58.9,6.23,60.0,7.6,7.3,21,9.1,Medium,0,Low,46.0,73.9,Foufous de Sochaux,FFS,2020-2021
FFS_20200223_1687691235_21900869,1687691235,Lucas Dubois,2020-02-23,3,2020-02-26,21900869,25,198.1,99.8,Forward-Guard,Agility Training,100,123,23,38.3,0.53,0.8,0.57,0.38,0.4,0.76,6638,79.3,4.47,78.6,78.1,52.1,4.79,74.2,7.5,9.6,25,9.1,Medium,0,Low,24.0,70.8,Foufous de Sochaux,FFS,2020-2021
FFS_20200223_1652570497_21900869,1652570497,Malik Ouattara,2020-02-23,3,2020-02-26,21900869,35,198.1,99.8,Guard-Forward,Agility Training,100,115,17,37.9,0.35,0.21,0.82,0.6,0.68,0.56,4218,93.4,4.72,90.9,74.9,71.0,4.66,60.8,7.6,8.0,24,9.1,Medium,0,Low,20.8,79.0,Foufous de Sochaux,FFS,2020-2021
FFS_20200223_1679581927_21900869,1679581927,Mamadou Diallo,2020-02-23,3,2020-02-26,21900869,25,193.0,92.5,Guard-Forward,Agility Training,100,163,19,37.7,0.21,0.32,0.85,0.49,0.63,0.49,5420,74.3,4.69,78.1,64.7,50.0,4.84,74.9,6.2,8.1,30,9.1,Medium,0,Low,26.9,66.6,Foufous de Sochaux,FFS,2020-2021
FFS_20200223_1652212853_21900869,1652212853,Marko Petrovic,2020-02-23,3,2020-02-26,21900869,24,208.3,103.0,Forward,Agility Training,100,151,18,37.0,0.56,0.22,0.41,0.67,0.48,0.69,4647,84.7,4.61,93.2,65.1,51.8,05.01,72.0,6.7,6.8,23,9.1,High,0,High,28.8,72.7,Foufous de Sochaux,FFS,2020-2021
